City,Region,Neighborhood,Property Type,Area (sqm),Bedrooms,Bathrooms,Floor Number,Elevator,Property Age (years),Furnished,Listing Type,Selling Price (SAR),random_date
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,132,3,3,1,Yes,3,Yes,Sale,454815.84,2020-04-18
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,224,1,1,5,Yes,3,No,Sale,740995.06,2020-02-23
Riyadh,East,Al-Munsiyah,apartment,145,2,1,1,Yes,1,No,Sale,457127.82,2021-08-05
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,205,4,1,4,Yes,8,No,Sale,643424.37,2024-11-20
Riyadh,Central,Al-Batha,apartment,232,1,4,3,No,7,Yes,Sale,366323.62,2021-02-17
Riyadh,South,Al-Shaalan,apartment,123,2,1,1,Yes,1,No,Sale,114581.53,2020-05-11
Riyadh,Central,Al-Yamamah,apartment,207,2,3,2,No,6,No,Sale,371107.77,2024-08-22
Riyadh,East,Al-Quds,apartment,135,1,3,5,No,4,No,Sale,582677.63,2020-12-15
Riyadh,North,Al-Wadi,apartment,200,1,3,4,No,6,Yes,Sale,2469155.85,2023-05-18
Riyadh,Central,Al-Dhobat,apartment,165,2,3,5,No,7,No,Sale,233162.27,2022-01-12
Riyadh,West,Al-Huda,apartment,256,3,1,3,Yes,3,Yes,Sale,870569.73,2021-09-02
Riyadh,West,Al-Oraija,apartment,181,4,2,5,Yes,2,No,Sale,707508.12,2020-10-26
Riyadh,West,Shubra,apartment,149,3,4,5,Yes,7,No,Sale,590136.81,2020-06-29
Riyadh,South,Al-Dar Al-Baida,apartment,267,1,1,4,Yes,10,No,Sale,261832.88,2023-02-23
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,184,1,1,4,No,7,Yes,Sale,514280.98,2021-02-10
Riyadh,Central,Al-Fakheriyah,apartment,168,2,1,2,No,9,No,Sale,205253.91,2021-10-06
Riyadh,Central,Al-Sulaimaniya,apartment,138,1,2,5,No,6,No,Sale,222728.27,2022-12-24
Riyadh,North,Hittin,apartment,258,2,3,5,No,1,Yes,Sale,2045917.7,2023-11-16
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,182,4,2,1,No,8,Yes,Sale,405390.95,2020-08-14
Riyadh,South,Al-Mansourah,apartment,120,3,2,5,Yes,1,No,Sale,110007.57,2022-06-26
Riyadh,North,Al-Sahafa,apartment,94,2,2,3,No,4,Yes,Sale,987471.36,2023-09-01
Riyadh,South,Al-Khalidiyah,apartment,184,2,4,1,No,1,Yes,Sale,165029.06,2023-06-08
Riyadh,West,Al-Mousa,apartment,247,2,3,4,Yes,3,Yes,Sale,735225.64,2024-08-09
Riyadh,South,Al-Shaalan,apartment,262,4,1,2,Yes,1,No,Sale,243728.02,2021-01-20
Riyadh,East,Qurtubah,apartment,220,3,2,2,No,7,No,Sale,694206.83,2021-12-17
Riyadh,East,Al-Rimal,apartment,241,4,4,1,No,10,Yes,Sale,1012165.97,2022-04-11
Riyadh,North,Al-Nada,apartment,211,3,1,2,No,8,Yes,Sale,2084474.02,2024-05-20
Riyadh,North,Al-Nada,apartment,197,4,2,4,Yes,9,Yes,Sale,1608074.86,2021-01-09
Riyadh,East,Al-Hamra,apartment,172,2,2,2,No,5,Yes,Sale,708274.71,2020-05-26
Riyadh,East,Al-Rimal,apartment,97,4,3,4,Yes,1,No,Sale,340696.02,2024-07-08
Riyadh,Central,Al-Morouj,apartment,201,4,3,1,No,2,No,Sale,329127.53,2024-04-07
Riyadh,West,Shubra,apartment,94,2,4,5,No,1,Yes,Sale,326811.95,2023-11-23
Riyadh,Central,Al-Murqab,apartment,115,1,3,5,No,5,No,Sale,199166.17,2021-07-06
Riyadh,South,Al-Fawaz,apartment,269,1,3,2,Yes,8,No,Sale,316968.21,2022-08-10
Riyadh,East,Al-Naseem Al-Sharqi (Eastern Naseem),apartment,219,2,4,3,Yes,1,No,Sale,753153.14,2020-09-09
Riyadh,West,Namar,apartment,123,3,3,2,No,7,No,Sale,345910.1,2020-05-22
Riyadh,Central,Al-Wurud,apartment,166,2,4,1,Yes,9,Yes,Sale,359630.44,2024-07-23
Riyadh,East,Al-Ruwad,apartment,154,2,2,5,No,4,No,Sale,472084.75,2020-08-03
Riyadh,South,Al-Fawaz,apartment,218,3,2,4,No,8,No,Sale,202151.29,2023-03-05
Riyadh,Central,Al-Jaradiyah,apartment,232,4,3,1,No,6,Yes,Sale,403430.93,2023-04-11
Riyadh,East,Al-Rimal,apartment,213,2,2,3,No,8,Yes,Sale,919734.79,2020-07-28
Riyadh,North,Al-Falah,apartment,257,2,2,1,No,9,No,Sale,3090246.7,2021-12-27
Riyadh,West,Al-Mousa,apartment,141,4,4,4,No,10,No,Sale,317285.44,2023-05-21
Riyadh,North,Al-Malqa,apartment,226,2,3,3,Yes,4,No,Sale,2978750.21,2024-01-29
Riyadh,North,Al-Nada,apartment,137,4,2,4,Yes,5,Yes,Sale,1444044.52,2023-12-11
Riyadh,North,Al-Maseef,apartment,102,4,2,1,No,9,No,Sale,1254331.26,2021-02-01
Riyadh,Central,Al-Olaya,apartment,278,4,2,4,Yes,3,Yes,Sale,344363.3,2021-06-14
Riyadh,South,Badr,apartment,182,2,4,2,No,2,Yes,Sale,196968.72,2023-07-14
Riyadh,South,Al-Mansourah,apartment,149,1,4,1,Yes,6,Yes,Sale,151093.14,2024-07-03
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,193,1,3,3,Yes,1,No,Sale,646751.95,2024-05-08
Riyadh,East,Al-Hamra,apartment,224,1,1,1,No,5,No,Sale,1045586.92,2023-10-03
Riyadh,North,Al-Nakheel Al-Gharbi (Western Nakheel),apartment,191,4,2,5,No,2,No,Sale,1545041.37,2024-03-22
Riyadh,Central,Al-Sulaimaniya,apartment,107,3,3,5,No,6,No,Sale,149633.31,2020-05-17
Riyadh,South,Al-Haï¿½ï¿,apartment,192,3,2,4,Yes,1,Yes,Sale,240187.91,2020-12-27
Riyadh,North,Al-Rabi,apartment,179,2,1,1,No,8,No,Sale,2032301.39,2020-01-14
Riyadh,East,Al-Jazirah,apartment,125,4,4,4,Yes,10,Yes,Sale,575193.25,2020-10-10
Riyadh,South,Al-Shaalan,apartment,267,2,1,5,No,9,Yes,Sale,391916.62,2024-12-17
Riyadh,East,Al-Nahda,apartment,103,2,4,5,Yes,3,Yes,Sale,391318.45,2020-09-26
Riyadh,Central,Al-Dhobat,apartment,136,2,1,5,Yes,2,No,Sale,269380.25,2020-03-20
Riyadh,East,Al-Hamra,apartment,181,4,1,3,No,7,Yes,Sale,861852.84,2023-04-12
Riyadh,West,Al-Suwaidi,apartment,116,2,3,4,Yes,6,No,Sale,386457.56,2023-10-23
Riyadh,West,Ad-Diriyah,apartment,239,3,2,2,No,5,Yes,Sale,765515.21,2021-04-25
Riyadh,North,Al-Rabi,apartment,96,2,3,4,No,4,Yes,Sale,1144111.1,2023-02-15
Riyadh,Central,Al-Yamamah,apartment,207,3,2,3,Yes,9,Yes,Sale,259079.95,2022-12-06
Riyadh,North,Al-Qirawan,apartment,169,2,4,1,Yes,1,No,Sale,1891316.04,2020-07-29
Riyadh,East,Al-Jazirah,apartment,185,3,2,1,No,7,Yes,Sale,726500.1,2021-10-17
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,173,3,2,3,Yes,8,No,Sale,451421.02,2023-05-10
Riyadh,North,Al-Qirawan,apartment,168,3,4,2,Yes,3,Yes,Sale,1310201.27,2020-12-18
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,241,4,2,1,Yes,4,No,Sale,807131.74,2022-05-14
Riyadh,South,Al-Fawaz,apartment,111,3,4,4,Yes,5,Yes,Sale,130664.7,2021-12-01
Riyadh,South,Al-Marwah,apartment,254,2,4,5,No,10,No,Sale,327004.0,2020-01-09
Riyadh,East,Ishbiliyah,apartment,164,2,1,2,Yes,1,Yes,Sale,705459.07,2022-01-10
Riyadh,North,Al-Aarid,apartment,175,3,3,5,No,5,No,Sale,1675757.65,2021-10-06
Riyadh,East,Al-Manar,apartment,200,3,3,5,Yes,7,No,Sale,793078.48,2020-07-24
Riyadh,Central,Al-Maather,apartment,187,2,4,4,Yes,4,Yes,Sale,215602.15,2021-07-31
Riyadh,Central,Al-Olaya,apartment,166,3,2,4,Yes,4,Yes,Sale,327487.56,2020-04-10
Riyadh,North,Al-Maseef,apartment,218,4,1,4,Yes,5,No,Sale,2403030.73,2022-05-11
Riyadh,North,Al-Qirawan,apartment,122,1,3,1,No,2,No,Sale,1360519.97,2020-02-24
Riyadh,South,Al-Marwah,apartment,176,4,4,1,Yes,2,Yes,Sale,221379.3,2024-08-23
Riyadh,Central,Al-Maather,apartment,98,1,4,1,No,7,Yes,Sale,190931.73,2022-01-12
Riyadh,Central,Al-Malaz,apartment,117,2,3,4,No,2,No,Sale,209646.97,2020-12-05
Riyadh,East,Al-Naseem Al-Sharqi (Eastern Naseem),apartment,274,4,4,5,Yes,4,No,Sale,1022511.12,2023-10-03
Riyadh,North,Al-Aarid,apartment,269,4,1,4,Yes,5,Yes,Sale,3303973.53,2024-05-15
Riyadh,East,Al-Rawdah,apartment,201,4,4,3,Yes,8,Yes,Sale,770081.69,2022-07-25
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,206,3,4,3,Yes,2,Yes,Sale,767388.29,2021-08-29
Riyadh,North,Al-Izdihar,apartment,108,3,4,2,No,1,No,Sale,1357806.64,2023-01-08
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,204,2,2,4,Yes,5,No,Sale,481287.5,2023-02-24
Riyadh,North,Al-Izdihar,apartment,221,4,1,3,No,2,No,Sale,1698877.77,2022-02-06
Riyadh,Central,Al-Fakheriyah,apartment,156,1,2,1,No,10,No,Sale,259238.64,2023-03-13
Riyadh,East,Al-Naseem Al-Gharbi (Western Naseem),apartment,181,4,2,2,No,7,No,Sale,756103.87,2020-10-13
Riyadh,West,Shubra,apartment,133,2,1,2,Yes,2,No,Sale,310950.32,2022-04-19
Riyadh,Central,Al-Olaya,apartment,94,1,3,2,No,9,Yes,Sale,131723.33,2020-07-30
Riyadh,South,Al-Khalidiyah,apartment,125,4,1,2,Yes,2,No,Sale,159769.75,2024-12-10
Riyadh,East,Granada (Ghernata),apartment,191,2,2,3,Yes,10,Yes,Sale,879824.69,2023-04-06
Riyadh,West,Sultanah,apartment,244,3,1,2,No,10,Yes,Sale,601281.94,2022-03-30
Riyadh,East,Ishbiliyah,apartment,223,1,3,1,No,4,Yes,Sale,871624.48,2022-07-03
Riyadh,North,Al-Maseef,apartment,167,2,2,4,No,4,No,Sale,1820463.95,2024-05-12
Riyadh,North,Al-Sahafa,apartment,266,2,4,4,No,2,Yes,Sale,2735681.93,2021-02-22
Riyadh,West,Dhahret Laban,apartment,265,2,1,5,Yes,8,Yes,Sale,1168088.14,2024-02-28
Riyadh,Central,Al-Yamamah,apartment,205,2,4,3,Yes,4,No,Sale,418045.4,2022-04-23
Riyadh,West,Al-Oraija,apartment,201,3,3,2,No,4,No,Sale,471231.48,2022-11-13
Riyadh,Central,Al-Wurud,apartment,167,3,1,2,No,2,Yes,Sale,277784.47,2024-05-02
Riyadh,South,Al-Marwah,apartment,261,1,4,3,Yes,1,No,Sale,402696.22,2023-04-06
Riyadh,East,Al-Hamra,apartment,240,1,2,5,No,2,No,Sale,1019918.53,2023-03-15
Riyadh,Central,Al-Fakheriyah,apartment,187,2,3,2,No,7,Yes,Sale,358421.4,2020-07-26
Riyadh,South,Badr,apartment,199,1,4,1,Yes,6,No,Sale,314445.44,2024-10-27
Riyadh,South,Al-Khalidiyah,apartment,128,2,1,2,No,9,No,Sale,201811.35,2022-07-13
Riyadh,South,Badr,apartment,246,4,1,3,No,1,No,Sale,247284.58,2024-04-01
Riyadh,South,Badr,apartment,179,2,2,1,No,8,Yes,Sale,271725.33,2021-03-16
Riyadh,East,Al-Khaleej,apartment,223,1,1,1,Yes,9,Yes,Sale,933403.61,2024-10-07
Riyadh,North,Al-Nakheel Al-Sharqi (Eastern Nakheel),apartment,181,1,4,5,Yes,7,Yes,Sale,1610063.54,2024-06-14
Riyadh,West,Dhahiyat Laban (Laban Suburb),apartment,237,2,3,1,No,4,Yes,Sale,950086.03,2024-03-07
Riyadh,West,Al-Suwaidi,apartment,243,1,2,3,No,8,No,Sale,920683.97,2024-05-10
Riyadh,South,Al-Dar Al-Baida,apartment,193,2,2,2,No,2,No,Sale,306657.39,2024-12-12
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,267,3,1,4,No,10,Yes,Sale,678493.69,2021-06-17
Riyadh,Central,Al-Morouj,apartment,150,2,2,4,Yes,3,No,Sale,262045.72,2021-05-29
Riyadh,Central,Al-Dhobat,apartment,244,2,4,4,No,5,No,Sale,345603.56,2021-04-26
Riyadh,West,Al-Oraija,apartment,213,3,3,2,No,6,No,Sale,487247.61,2022-12-18
Riyadh,West,Tuwaiq,apartment,90,4,2,2,No,2,No,Sale,196247.69,2021-05-07
Riyadh,South,Badr,apartment,277,2,3,2,Yes,4,Yes,Sale,259334.81,2023-06-21
Riyadh,North,Al-Sahafa,apartment,180,1,3,3,Yes,5,No,Sale,2027122.99,2024-02-12
Riyadh,Central,Al-Morouj,apartment,222,2,2,3,Yes,9,No,Sale,248337.07,2020-12-03
Riyadh,North,Al-Falah,apartment,118,1,2,4,Yes,8,No,Sale,971050.23,2023-11-09
Riyadh,North,Al-Aarid,apartment,149,3,3,4,No,3,No,Sale,1681159.62,2022-02-08
Riyadh,North,Al-Aqiq,apartment,137,4,3,5,Yes,6,No,Sale,1425227.15,2023-08-21
Riyadh,East,Al-Yarmouk,apartment,122,2,1,4,Yes,9,Yes,Sale,414926.45,2021-10-03
Riyadh,West,Tuwaiq,apartment,104,4,2,3,Yes,10,Yes,Sale,336990.45,2023-05-19
Riyadh,Central,Al-Sulaimaniya,apartment,281,2,4,2,No,2,Yes,Sale,609986.15,2024-12-28
Riyadh,Central,Al-Wurud,apartment,109,3,4,3,No,4,Yes,Sale,179891.72,2021-09-23
Riyadh,Central,Al-Jaradiyah,apartment,219,4,4,4,No,7,No,Sale,487245.04,2024-01-20
Riyadh,Central,Al-Yamamah,apartment,198,4,4,5,Yes,2,Yes,Sale,251971.37,2024-11-25
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,239,1,4,3,No,9,Yes,Sale,843579.49,2020-01-05
Riyadh,North,Al-Rabi,apartment,168,4,1,1,No,4,No,Sale,1647316.26,2020-06-18
Riyadh,Central,Al-Olaya,apartment,252,2,3,3,No,1,No,Sale,425172.48,2022-07-04
Riyadh,South,Al-Mansourah,apartment,132,2,2,2,No,8,No,Sale,169042.27,2020-08-25
Riyadh,Central,Al-Dhobat,apartment,205,2,2,5,Yes,9,Yes,Sale,335027.56,2024-03-16
Riyadh,Central,Al-Malaz,apartment,276,2,1,2,Yes,7,No,Sale,389515.41,2020-02-28
Riyadh,South,Al-Haï¿½ï¿,apartment,161,1,4,5,No,1,Yes,Sale,182440.36,2020-12-09
Riyadh,Central,Al-Murabba,apartment,168,1,1,2,Yes,1,No,Sale,213168.5,2022-10-12
Riyadh,Central,Al-Dhobat,apartment,170,1,3,4,Yes,4,No,Sale,243524.76,2020-06-28
Riyadh,East,Ishbiliyah,apartment,145,4,4,1,No,10,No,Sale,693684.4,2021-09-15
Riyadh,East,Al-Manar,apartment,174,3,1,3,No,4,Yes,Sale,712480.59,2022-12-02
Riyadh,West,Dhahret Laban,apartment,200,4,1,5,No,9,No,Sale,462929.89,2023-07-05
Riyadh,South,Al-Marwah,apartment,200,4,3,4,Yes,4,No,Sale,191700.36,2024-09-27
Riyadh,South,Al-Dar Al-Baida,apartment,281,4,3,5,Yes,5,Yes,Sale,341193.44,2024-07-17
Riyadh,Central,Al-Murqab,apartment,140,4,1,1,Yes,5,Yes,Sale,187119.41,2021-04-30
Riyadh,South,Al-Shaalan,apartment,264,3,3,1,No,6,No,Sale,412886.64,2024-06-04
Riyadh,West,Al-Mousa,apartment,119,3,4,2,No,2,Yes,Sale,528188.9,2024-03-25
Riyadh,West,Tuwaiq,apartment,187,2,1,4,Yes,8,Yes,Sale,541136.68,2022-03-11
Riyadh,Central,Al-Yamamah,apartment,142,2,1,5,No,4,Yes,Sale,307565.12,2023-03-05
Riyadh,West,Dhahret Laban,apartment,253,4,2,4,No,10,No,Sale,897295.91,2023-09-12
Riyadh,Central,Al-Wurud,apartment,155,1,3,4,Yes,10,Yes,Sale,204176.65,2020-08-14
Riyadh,North,Al-Falah,apartment,273,4,4,5,No,3,No,Sale,2854449.43,2023-11-01
Riyadh,South,Al-Mansourah,apartment,261,2,4,2,No,2,No,Sale,312744.11,2020-02-15
Riyadh,East,Qurtubah,apartment,202,2,2,1,No,8,Yes,Sale,963595.93,2023-09-06
Riyadh,South,Badr,apartment,116,3,1,1,No,10,No,Sale,103343.35,2022-01-13
Riyadh,North,Al-Izdihar,apartment,100,1,4,3,No,2,Yes,Sale,1008694.46,2021-06-09
Riyadh,East,Al-Rayan,apartment,215,2,1,4,Yes,2,No,Sale,1029008.15,2023-06-03
Riyadh,West,Al-Mousa,apartment,166,3,2,3,No,5,Yes,Sale,403214.26,2021-12-20
Riyadh,Central,Al-Maather,apartment,207,3,3,4,No,6,Yes,Sale,285649.34,2023-12-19
Riyadh,West,Namar,apartment,276,3,3,2,No,7,Yes,Sale,825114.02,2022-11-03
Riyadh,Central,Al-Murqab,apartment,139,4,1,2,No,6,Yes,Sale,178839.93,2021-01-07
Riyadh,South,Al-Khalidiyah,apartment,136,4,2,2,No,6,Yes,Sale,211248.41,2023-01-08
Riyadh,North,Al-Aqiq,apartment,127,1,3,2,No,2,No,Sale,1185052.3,2023-01-07
Riyadh,South,Badr,apartment,179,3,1,5,No,1,No,Sale,254779.33,2021-09-30
Riyadh,North,Al-Jameah (University District),apartment,179,2,2,5,No,4,Yes,Sale,1685201.48,2022-07-14
Riyadh,East,Al-Ruwad,apartment,164,2,1,1,Yes,7,Yes,Sale,668206.04,2022-04-22
Riyadh,East,Al-Nahda,apartment,207,3,2,5,Yes,4,Yes,Sale,731685.21,2023-09-15
Riyadh,Central,Al-Olaya,apartment,281,2,4,1,Yes,6,No,Sale,585524.19,2022-03-22
Riyadh,West,Al-Huda,apartment,245,3,4,1,Yes,4,No,Sale,644370.21,2022-07-29
Riyadh,Central,Al-Dhobat,apartment,109,4,2,4,No,2,Yes,Sale,151658.88,2023-09-06
Riyadh,South,Al-Haï¿½ï¿,apartment,128,4,1,3,Yes,6,Yes,Sale,195841.75,2021-01-18
Riyadh,East,Al-Ruwad,apartment,159,4,4,4,No,8,No,Sale,859441.41,2024-11-27
Riyadh,Central,Al-Sulaimaniya,apartment,265,4,4,4,No,4,No,Sale,395567.44,2023-11-24
Riyadh,Central,Al-Murqab,apartment,95,4,2,3,No,4,No,Sale,97736.51,2020-12-06
Riyadh,West,Al-Oraija Al-Gharbi (Western Oraija),apartment,90,3,2,5,Yes,9,Yes,Sale,369674.57,2024-01-02
Riyadh,Central,Al-Sulaimaniya,apartment,126,2,3,4,Yes,7,No,Sale,255123.23,2022-03-21
Riyadh,Central,Al-Batha,apartment,99,3,4,3,Yes,5,No,Sale,135365.95,2021-10-30
Riyadh,South,Al-Haï¿½ï¿,apartment,178,1,2,4,No,2,Yes,Sale,225842.58,2024-01-23
Riyadh,North,Al-Sahafa,apartment,211,4,3,3,Yes,6,Yes,Sale,1811022.44,2020-03-21
Riyadh,Central,Al-Morouj,apartment,280,1,4,5,Yes,10,Yes,Sale,337793.67,2023-09-26
Riyadh,East,Qurtubah,apartment,200,1,4,2,No,5,Yes,Sale,932656.23,2022-09-20
Riyadh,Central,Al-Murabba,apartment,129,3,3,4,Yes,7,No,Sale,170266.73,2021-07-26
Riyadh,Central,Al-Olaya,apartment,222,1,4,4,No,3,Yes,Sale,357167.75,2021-05-15
Riyadh,East,Al-Rawdah,apartment,207,3,4,2,Yes,4,No,Sale,738906.11,2023-11-15
Riyadh,South,Al-Mansourah,apartment,236,2,3,2,Yes,2,No,Sale,349496.38,2021-01-04
Riyadh,Central,Al-Malaz,apartment,253,4,2,2,No,9,No,Sale,451517.38,2020-05-08
Riyadh,East,Al-Munsiyah,apartment,281,2,3,1,Yes,9,Yes,Sale,1355236.59,2020-07-17
Riyadh,East,Al-Sulay,apartment,107,4,4,5,Yes,2,Yes,Sale,414314.98,2024-02-29
Riyadh,Central,Al-Wurud,apartment,171,1,3,2,No,7,Yes,Sale,312405.51,2022-05-02
Riyadh,North,Al-Izdihar,apartment,193,4,3,3,No,7,No,Sale,2098401.59,2023-01-24
Riyadh,East,Al-Naseem Al-Gharbi (Western Naseem),apartment,113,2,3,2,Yes,10,No,Sale,445547.68,2020-09-08
Riyadh,North,Al-Izdihar,apartment,117,4,4,1,No,8,No,Sale,1466235.4,2022-01-10
Riyadh,Central,Al-Olaya,apartment,138,4,4,4,No,7,Yes,Sale,147472.05,2021-01-25
Riyadh,East,Qurtubah,apartment,105,1,2,3,No,3,No,Sale,345510.51,2023-12-04
Riyadh,North,Al-Sahafa,apartment,164,1,2,4,No,2,Yes,Sale,1802499.73,2021-02-10
Riyadh,Central,Al-Morouj,apartment,118,2,1,3,Yes,4,Yes,Sale,154911.61,2021-12-05
Riyadh,North,Al-Rabi,apartment,255,3,2,2,Yes,2,Yes,Sale,2189228.03,2020-06-20
Riyadh,North,Al-Malqa,apartment,121,4,4,3,No,10,Yes,Sale,1362270.69,2020-07-03
Riyadh,South,Al-Mansourah,apartment,260,3,2,3,Yes,5,No,Sale,229271.22,2021-01-27
Riyadh,South,Al-Aziziyah,apartment,265,3,4,4,No,3,No,Sale,278311.53,2022-06-02
Riyadh,South,Al-Shifa,apartment,273,1,1,3,No,8,No,Sale,381160.86,2024-11-10
Riyadh,Central,Al-Maather,apartment,110,3,4,3,Yes,5,No,Sale,213943.27,2022-06-14
Riyadh,East,Al-Yarmouk,apartment,203,3,4,3,No,6,No,Sale,810926.66,2023-11-28
Riyadh,South,Al-Difa,apartment,246,3,4,3,Yes,9,Yes,Sale,326623.1,2021-02-16
Riyadh,West,Tuwaiq,apartment,261,4,1,4,No,3,Yes,Sale,732980.64,2021-01-19
Riyadh,North,Al-Nakheel Al-Gharbi (Western Nakheel),apartment,150,2,1,4,No,6,No,Sale,1676417.39,2023-11-04
Riyadh,West,Namar,apartment,116,1,2,1,No,2,Yes,Sale,286003.88,2020-08-17
Riyadh,West,Al-Suwaidi Al-Gharbi (Western Suwaidi),apartment,129,2,4,2,No,3,No,Sale,462430.19,2021-01-15
Riyadh,North,Al-Nakheel,apartment,202,2,4,2,No,8,Yes,Sale,1667031.88,2023-10-07
Riyadh,Central,Al-Maather,apartment,137,1,1,1,Yes,7,No,Sale,250937.63,2020-08-22
Riyadh,Central,Al-Murqab,apartment,156,1,3,4,Yes,5,No,Sale,280929.4,2023-10-08
Riyadh,East,Al-Rimal,apartment,125,4,2,2,Yes,1,Yes,Sale,450531.29,2024-07-20
Riyadh,South,Al-Marwah,apartment,159,3,4,5,No,7,Yes,Sale,196628.19,2020-09-05
Riyadh,Central,Al-Wurud,apartment,262,2,4,1,Yes,3,Yes,Sale,358503.1,2024-08-08
Riyadh,East,Al-Rayan,apartment,228,3,1,4,No,9,No,Sale,753879.48,2021-11-11
Riyadh,East,Al-Naseem Al-Gharbi (Western Naseem),apartment,280,1,2,4,No,5,Yes,Sale,923467.3,2021-08-14
Riyadh,West,Al-Badiyah,apartment,110,3,2,4,Yes,6,No,Sale,229943.6,2020-04-03
Riyadh,East,Al-Naseem Al-Gharbi (Western Naseem),apartment,232,4,1,3,No,3,No,Sale,740734.61,2021-03-23
Riyadh,Central,Al-Batha,apartment,126,1,1,5,No,9,Yes,Sale,265356.93,2022-06-15
Riyadh,North,Al-Izdihar,apartment,247,2,3,5,No,10,No,Sale,2617189.69,2024-06-13
Riyadh,West,Al-Mousa,apartment,127,2,4,4,Yes,5,No,Sale,553046.1,2023-03-04
Riyadh,North,Al-Nakheel Al-Gharbi (Western Nakheel),apartment,190,1,4,2,Yes,1,Yes,Sale,1781918.9,2021-01-15
Riyadh,East,Al-Naseem Al-Sharqi (Eastern Naseem),apartment,169,4,4,4,No,6,No,Sale,634938.18,2024-11-21
Riyadh,Central,Al-Batha,apartment,284,1,3,5,Yes,9,Yes,Sale,412040.08,2022-11-24
Riyadh,North,Al-Yasmeen,apartment,91,3,1,4,Yes,1,No,Sale,1136288.31,2023-09-14
Riyadh,North,Al-Ghadeer,apartment,96,4,2,2,Yes,9,Yes,Sale,833037.23,2023-02-03
Riyadh,South,Al-Aziziyah,apartment,183,1,2,4,Yes,9,Yes,Sale,199579.22,2023-09-14
Riyadh,North,Al-Ghadeer,apartment,237,1,4,1,No,10,No,Sale,2230169.6,2022-01-10
Riyadh,South,Al-Marwah,apartment,151,3,2,2,No,2,No,Sale,148706.8,2020-03-07
Riyadh,South,Al-Shaalan,apartment,237,1,4,4,Yes,5,No,Sale,346581.07,2021-08-14
Riyadh,Central,Al-Yamamah,apartment,227,3,1,4,No,6,No,Sale,385171.03,2022-09-10
Riyadh,South,Al-Dar Al-Baida,apartment,190,1,2,1,Yes,8,Yes,Sale,239315.95,2023-02-02
Riyadh,Central,Al-Dhobat,apartment,102,2,1,3,Yes,5,No,Sale,183627.24,2020-06-11
Riyadh,East,Al-Jazirah,apartment,273,2,2,5,No,2,Yes,Sale,1098523.4,2022-01-22
Riyadh,North,Al-Nakheel,apartment,166,2,1,3,No,6,No,Sale,2007558.11,2024-10-07
Riyadh,Central,Al-Batha,apartment,178,4,3,5,No,10,No,Sale,352911.12,2024-12-06
Riyadh,Central,Al-Batha,apartment,91,4,3,5,Yes,8,Yes,Sale,175841.48,2023-01-09
Riyadh,South,Al-Marwah,apartment,224,3,2,2,Yes,4,Yes,Sale,196828.63,2020-04-07
Riyadh,Central,Al-Sulaimaniya,apartment,225,3,3,5,No,10,Yes,Sale,310137.88,2022-12-01
Riyadh,North,Al-Aqiq,apartment,124,4,3,5,No,4,No,Sale,1266555.49,2024-07-20
Riyadh,West,Al-Suwaidi,apartment,132,3,2,1,No,4,No,Sale,462180.5,2021-03-16
Riyadh,East,Al-Jazirah,apartment,178,4,1,3,Yes,5,No,Sale,735651.29,2024-12-07
Riyadh,Central,Al-Fakheriyah,apartment,220,3,4,5,No,10,Yes,Sale,449424.71,2024-04-11
Riyadh,South,Al-Mansourah,apartment,179,1,1,2,Yes,2,Yes,Sale,176216.38,2024-06-26
Riyadh,West,Al-Mousa,apartment,283,3,2,5,No,7,Yes,Sale,688063.14,2024-09-27
Riyadh,South,Al-Haï¿½ï¿,apartment,264,4,4,2,Yes,5,Yes,Sale,432050.23,2024-10-24
Riyadh,Central,Al-Jaradiyah,apartment,226,3,3,4,Yes,3,No,Sale,426416.95,2021-01-12
Riyadh,West,Shubra,apartment,147,3,1,5,Yes,3,Yes,Sale,441413.17,2021-07-23
Riyadh,Central,Al-Wurud,apartment,213,1,3,3,No,5,No,Sale,435336.97,2022-03-12
Riyadh,West,Dhahret Laban,apartment,183,2,1,3,No,8,No,Sale,568726.03,2020-08-02
Riyadh,East,Al-Quds,apartment,272,4,1,5,No,4,Yes,Sale,1182949.68,2020-11-29
Riyadh,East,Al-Sulay,apartment,95,3,4,3,No,1,No,Sale,469982.63,2023-05-01
Riyadh,Central,Al-Batha,apartment,229,2,4,4,No,10,No,Sale,299084.72,2023-04-25
Riyadh,Central,Al-Dhobat,apartment,283,1,3,4,Yes,6,Yes,Sale,536816.05,2022-12-23
